row_id,name,current_status,field,current_value,recommended_value,finding,confidence,official_evidence_url,independent_evidence_url,notes,recommended_action
c7eb2e1e-9312-4100-bc44-fe6c693ec171,Lyrebird Health,verified,total_raised_source_url,,https://www.mobihealthnews.com/news/anz/aussie-ai-scribe-startup-go-global-12m-funding,public evidence suggests updating this field,1.00,https://www.lyrebirdhealth.com,https://www.mobihealthnews.com/news/anz/aussie-ai-scribe-startup-go-global-12m-funding,Review before applying to live Supabase.,update_field
c7eb2e1e-9312-4100-bc44-fe6c693ec171,Lyrebird Health,verified,valuation_usd,,0,public evidence suggests updating this field,1.00,https://www.lyrebirdhealth.com,https://www.mobihealthnews.com/news/anz/aussie-ai-scribe-startup-go-global-12m-funding,Review before applying to live Supabase.,update_field
c7eb2e1e-9312-4100-bc44-fe6c693ec171,Lyrebird Health,verified,valuation_currency_raw,,A$50 million,public evidence suggests updating this field,1.00,https://www.lyrebirdhealth.com,https://www.mobihealthnews.com/news/anz/aussie-ai-scribe-startup-go-global-12m-funding,Review before applying to live Supabase.,update_field
c7eb2e1e-9312-4100-bc44-fe6c693ec171,Lyrebird Health,verified,valuation_as_of,,2025-06-11,public evidence suggests updating this field,1.00,https://www.lyrebirdhealth.com,https://www.mobihealthnews.com/news/anz/aussie-ai-scribe-startup-go-global-12m-funding,Review before applying to live Supabase.,update_field
c7eb2e1e-9312-4100-bc44-fe6c693ec171,Lyrebird Health,verified,valuation_source_url,,https://www.hsfkramer.com/news/2025-06/hsf-kramer-lyrebird-health-12-million-capital-raise,public evidence suggests updating this field,1.00,https://www.lyrebirdhealth.com,https://www.mobihealthnews.com/news/anz/aussie-ai-scribe-startup-go-global-12m-funding,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,summary,"Marketplace for independent disability and aged-care workers, with AI matching for participant-worker fit.","Mable is Australia's largest online platform connecting people looking for disability or aged care support with local independent support workers, operating a peer-to-peer model for in-home care and supported independent living.",public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,founders,,"Tony Charara, Peter Scutt",public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,total_raised_usd,,100000000,public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,total_raised_currency_raw,,$100 million,public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,total_raised_as_of,,2021-01-01,public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,total_raised_source_url,,https://helloleaders.com.au/article/mable-denies-1-billion-sale-rumours,public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,headcount_estimate,,500,public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
3fbc7d68-d90a-40cf-94ed-db01b45b49f4,Mable,verified,headcount_source_url,,https://helloleaders.com.au/article/mable-denies-1-billion-sale-rumours,public evidence suggests updating this field,1.00,https://mable.com.au,https://mable.com.au/about-us/careers-at-mable,Review before applying to live Supabase.,update_field
2b48d040-ba30-4f56-bc19-98aa371696d6,Mantel Group,verified,founded_year,,2017,public evidence suggests updating this field,1.00,https://mantelgroup.com.au,https://greatplacetowork.com.au/case-studies/people-first-creating-a-culture-of-trust-and-ownership,Review before applying to live Supabase.,update_field
2b48d040-ba30-4f56-bc19-98aa371696d6,Mantel Group,verified,summary,Cloud and data consultancy with a growing AI engineering practice across ANZ enterprise customers.,"Mantel Group is Australia and New Zealand-owned next-gen tech and AI consultancy that blends brilliant thinkers with expert engineers, transforming businesses through AI, data, digital, cyber security, and cloud expertise.",public evidence suggests updating this field,1.00,https://mantelgroup.com.au,https://greatplacetowork.com.au/case-studies/people-first-creating-a-culture-of-trust-and-ownership,Review before applying to live Supabase.,update_field
2b48d040-ba30-4f56-bc19-98aa371696d6,Mantel Group,verified,founders,,Michael Gansel,public evidence suggests updating this field,1.00,https://mantelgroup.com.au,https://greatplacetowork.com.au/case-studies/people-first-creating-a-culture-of-trust-and-ownership,Review before applying to live Supabase.,update_field
2b48d040-ba30-4f56-bc19-98aa371696d6,Mantel Group,verified,headcount_estimate,,550,public evidence suggests updating this field,1.00,https://mantelgroup.com.au,https://greatplacetowork.com.au/case-studies/people-first-creating-a-culture-of-trust-and-ownership,Review before applying to live Supabase.,update_field
2b48d040-ba30-4f56-bc19-98aa371696d6,Mantel Group,verified,headcount_as_of,,2024-07-01,public evidence suggests updating this field,1.00,https://mantelgroup.com.au,https://greatplacetowork.com.au/case-studies/people-first-creating-a-culture-of-trust-and-ownership,Review before applying to live Supabase.,update_field
2b48d040-ba30-4f56-bc19-98aa371696d6,Mantel Group,verified,headcount_source_url,,https://tracxn.com/d/companies/mantelgroup/__9lJr_xFfKNdOmCt3dYKhlEIt8JKWxdWYyo1KVrWSXg8,public evidence suggests updating this field,1.00,https://mantelgroup.com.au,https://greatplacetowork.com.au/case-studies/people-first-creating-a-culture-of-trust-and-ownership,Review before applying to live Supabase.,update_field
70a1672a-55a2-4d1e-92f4-e290606875bb,Marqo,verified,founded_year,2021,2022,public evidence suggests updating this field,1.00,https://www.marqo.ai,https://www.marqo.ai/blog/why-i-joined-marqo,Review before applying to live Supabase.,update_field
70a1672a-55a2-4d1e-92f4-e290606875bb,Marqo,verified,summary,"End-to-end vector search engine for unstructured data. Combines embedding generation, retrieval, and ranking in a single API. Used for product search and recommendation systems.","Marqo is an AI-powered search and discovery platform for ecommerce, optimizing search conversion using click-stream, purchase, and event data to deliver more intelligent results with every interaction.",public evidence suggests updating this field,1.00,https://www.marqo.ai,https://www.marqo.ai/blog/why-i-joined-marqo,Review before applying to live Supabase.,update_field
70a1672a-55a2-4d1e-92f4-e290606875bb,Marqo,verified,city,Sydney,San Francisco,public evidence suggests updating this field,1.00,https://www.marqo.ai,https://www.marqo.ai/blog/why-i-joined-marqo,Review before applying to live Supabase.,update_field
70a1672a-55a2-4d1e-92f4-e290606875bb,Marqo,verified,country,AU,US,public evidence suggests updating this field,1.00,https://www.marqo.ai,https://www.marqo.ai/blog/why-i-joined-marqo,Review before applying to live Supabase.,update_field
70a1672a-55a2-4d1e-92f4-e290606875bb,Marqo,verified,founders,,"Jesse Clark, Tom Hamer",public evidence suggests updating this field,1.00,https://www.marqo.ai,https://www.marqo.ai/blog/why-i-joined-marqo,Review before applying to live Supabase.,update_field
46823475-e780-4c3b-b373-88a4fda8a514,Maxwell Plus,verified,profile,,,no public-source difference detected,0.00,https://gregolear.substack.com/p/infrequently-asked-questions-about,https://www.golocalprov.com/politics/ice-on-the-move-and-epstein-case-too-the-sunday-political-brunch,Keep row unchanged unless manual review finds an issue.,no_change
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,founded_year,,2023,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,summary,Decentralised compute orchestration layer for AI inference and blockchain workloads.,"NodeOps is the home of CreateOS, an intelligent workspace that enables builders to deploy AI-generated applications in seconds - without DevOps, Docker, or complexity, combining decentralized compute and Web3 infrastructure into one unified platform.",public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,city,Sydney,Bengaluru,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,country,AU,IN,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,founders,,Naman Kabra,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,total_raised_usd,,5000000,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,total_raised_currency_raw,,$5.0M,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,total_raised_source_url,,https://startupintros.com/orgs/nodeops,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,headcount_estimate,,15,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
1c10d287-c16c-4cfe-9b44-cf58d1c03379,NodeOps,verified,headcount_source_url,,https://nodeops.network/about,public evidence suggests updating this field,1.00,https://nodeops.network,https://nodeops.network/about,Review before applying to live Supabase.,update_field
0ab57223-2f5c-4539-9c5e-b03391ca3eb2,OptiGrid,verified,summary,AI optimisation for distributed energy resources and grid-edge assets. Targets virtual power plant operators.,"OptiGrid is a U.S.-based company delivering battery-integrated DC fast charging solutions for fleets, combining onboard energy storage, smart load management, and ultrafast charging to eliminate the need for costly grid upgrades.",public evidence suggests updating this field,1.00,https://pulse2.com/optigrid-profile-tyler-phillipi-interview,https://orangeev.com/charging-the-battery/ev-charging,Review before applying to live Supabase.,update_field
0ab57223-2f5c-4539-9c5e-b03391ca3eb2,OptiGrid,verified,city,Melbourne,Kansas City,public evidence suggests updating this field,1.00,https://pulse2.com/optigrid-profile-tyler-phillipi-interview,https://orangeev.com/charging-the-battery/ev-charging,Review before applying to live Supabase.,update_field
0ab57223-2f5c-4539-9c5e-b03391ca3eb2,OptiGrid,verified,country,AU,US,public evidence suggests updating this field,1.00,https://pulse2.com/optigrid-profile-tyler-phillipi-interview,https://orangeev.com/charging-the-battery/ev-charging,Review before applying to live Supabase.,update_field
0ab57223-2f5c-4539-9c5e-b03391ca3eb2,OptiGrid,verified,founders,,"Wayne Hoovestol, Kurt Neutgens, Wayne Mathisen",public evidence suggests updating this field,1.00,https://pulse2.com/optigrid-profile-tyler-phillipi-interview,https://orangeev.com/charging-the-battery/ev-charging,Review before applying to live Supabase.,update_field
0ab57223-2f5c-4539-9c5e-b03391ca3eb2,OptiGrid,verified,headcount_estimate,,50,public evidence suggests updating this field,1.00,https://pulse2.com/optigrid-profile-tyler-phillipi-interview,https://orangeev.com/charging-the-battery/ev-charging,Review before applying to live Supabase.,update_field
0ab57223-2f5c-4539-9c5e-b03391ca3eb2,OptiGrid,verified,headcount_source_url,,https://orangeev.com/charging-the-battery/ev-charging,public evidence suggests updating this field,1.00,https://pulse2.com/optigrid-profile-tyler-phillipi-interview,https://orangeev.com/charging-the-battery/ev-charging,Review before applying to live Supabase.,update_field
a29ae776-e219-455e-828d-79441897f66a,PaperLab,verified,summary,AI agents for legal teams. Automates contract review and document diligence workflows.,"PaperLab is an AI-powered parsing engine that converts complex PDFs into accurate, AI-ready Markdown at scale, using diffusion-based models for deterministic parsing with no hallucinations - serving AI vendors, legaltech, fintech, scientific R&D, and data-platform teams.",public evidence suggests updating this field,1.00,https://paperlab.ai,,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,founded_year,2019,2020,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,summary,Auto-parts catalogue infrastructure using computer vision and LLMs to map parts data across global vehicle datasets.,"Partly provides AI parts infrastructure and a common protocol standardising how the auto parts industry communicates, offering purpose-built AI models, APIs, and pre-built products for enterprises, bodyshops, dealerships, and dismantlers across the collision parts supply chain.",public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,founders,,"Levi Fawcett, Nathan Taylor, Mark Song, Tony Austin",public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,total_raised_usd,,41300000,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,total_raised_currency_raw,,$41.3M,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,total_raised_source_url,,https://tracxn.com/d/companies/partly/__Ap5vIsA-TWTnWZmD--AsMKP8tgSwojznvemmmiWHJl4,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,headcount_min,,11,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,headcount_max,,50,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,headcount_as_of,,2024-07-01,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
38b15906-e178-40b4-b4b0-5583bda2422a,Partly,verified,headcount_source_url,,https://tracxn.com/d/companies/partly/__Ap5vIsA-TWTnWZmD--AsMKP8tgSwojznvemmmiWHJl4,public evidence suggests updating this field,1.00,https://partly.com,https://www.partly.com/about,Review before applying to live Supabase.,update_field
3cb1da58-6d1f-4707-be2e-58f02fc4477d,Pearler,verified,summary,Long-term-investing brokerage and FIRE-community platform; AI-driven portfolio insights and goal tracking.,"Pearler is an all-in-one finance platform for the next generation, helping hardworking Australians take control of their money through long-term investing in ASX and US shares, micro-investing, superannuation, home savings, and spending tools.",public evidence suggests updating this field,1.00,https://pearler.com,https://pearler.com/learn/listen/get-rich-slow-club/6937a0db3d875cc25725be8f,Review before applying to live Supabase.,update_field
3cb1da58-6d1f-4707-be2e-58f02fc4477d,Pearler,verified,founders,,Nick,public evidence suggests updating this field,1.00,https://pearler.com,https://pearler.com/learn/listen/get-rich-slow-club/6937a0db3d875cc25725be8f,Review before applying to live Supabase.,update_field
a069f78d-50b2-406b-9e79-3ce02c21a9df,Prefactor,verified,summary,Database-aware schema and migration tooling that uses LLMs to refactor production databases safely.,"Prefactor is an AI Agent Management Platform that helps enterprises deploy AI agents into real business workflows with visibility, governance, and control needed for production scale.",public evidence suggests updating this field,1.00,https://prefactor.ai,https://www.antler.co/blog/antler-australia-12th-residency-eight-new-ai-first-startup-investments,Review before applying to live Supabase.,update_field
67c8f51d-b8ce-4b39-a488-4efef35db7ce,Pyn,verified,summary,Personalised employee communications platform using AI to tailor messaging by lifecycle stage and segment.,"Philadelphia Youth Network (PYN) is a nonprofit organization connecting young people aged 12-24 in Philadelphia with career development opportunities, including education, hands-on career development experiences, and professional development programs.",public evidence suggests updating this field,1.00,https://www.pyninc.org/post/pyn-ceo-honored-as-one-of-city-state-s-who-s-who-in-labor,https://www.pyninc.org/blog,Review before applying to live Supabase.,update_field
67c8f51d-b8ce-4b39-a488-4efef35db7ce,Pyn,verified,city,Sydney,Philadelphia,public evidence suggests updating this field,1.00,https://www.pyninc.org/post/pyn-ceo-honored-as-one-of-city-state-s-who-s-who-in-labor,https://www.pyninc.org/blog,Review before applying to live Supabase.,update_field
67c8f51d-b8ce-4b39-a488-4efef35db7ce,Pyn,verified,country,AU,US,public evidence suggests updating this field,1.00,https://www.pyninc.org/post/pyn-ceo-honored-as-one-of-city-state-s-who-s-who-in-labor,https://www.pyninc.org/blog,Review before applying to live Supabase.,update_field
b37b83bf-a575-47e0-9474-826df53e47d4,Relevance AI,verified,summary,"Platform for building, deploying, and managing AI agents and workforces. No-code agent builder targeted at operations and revenue teams.","Relevance AI is the home of the AI workforce, a platform where anyone can build and recruit teams of AI agents to complete tasks on autopilot - helping businesses scale GTM results without scaling headcount.",public evidence suggests updating this field,1.00,https://relevanceai.com,https://www.bvp.com/news/meet-the-founders-of-relevance-ai,Review before applying to live Supabase.,update_field
b37b83bf-a575-47e0-9474-826df53e47d4,Relevance AI,verified,founders,,"Daniel Vassilev, Jacky Koh, Daniel Palmer",public evidence suggests updating this field,1.00,https://relevanceai.com,https://www.bvp.com/news/meet-the-founders-of-relevance-ai,Review before applying to live Supabase.,update_field
b37b83bf-a575-47e0-9474-826df53e47d4,Relevance AI,verified,total_raised_currency_raw,,$24M (Series B),public evidence suggests updating this field,1.00,https://relevanceai.com,https://www.bvp.com/news/meet-the-founders-of-relevance-ai,Review before applying to live Supabase.,update_field
b37b83bf-a575-47e0-9474-826df53e47d4,Relevance AI,verified,total_raised_source_url,,https://relevanceai.com/blog/the-ai-workforce-revolution-24m-series-b-to-accelerate-our-mission,public evidence suggests updating this field,1.00,https://relevanceai.com,https://www.bvp.com/news/meet-the-founders-of-relevance-ai,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,summary,"Operations platform (formerly iAuditor) with AI-driven inspection, training, and incident-response workflows for frontline workers.","SafetyCulture is a workplace operations platform that gives frontline teams the tools, knowledge, and confidence to work safely, meet higher standards, and improve every day - offering automated workflows, built-in AI, and 10,000+ customizable templates across industries including manufacturing, construction, hospitality, retail, and more.",public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,founders,,Luke Anear,public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,total_raised_currency_raw,,$75 million (most recent round),public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,total_raised_source_url,,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,valuation_usd,,2500000000,public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,valuation_currency_raw,,$2.5 billion,public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,valuation_as_of,,2024-01-01,public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
08090213-9550-4292-a24b-fabeb3289710,SafetyCulture,verified,valuation_source_url,,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,public evidence suggests updating this field,1.00,https://safetyculture.com,https://www.startupdaily.net/topic/people/safetyculture-founder-luke-anear-returns-as-ceo-to-be-present-in-sydney-hq,Review before applying to live Supabase.,update_field
